bird,date,patch,total.bright,avg.bright,hue,chrom
1074,050314,B,85568.63,42.8485878818227,586.462666666667,0.337428364171263
1075,050314,B,80155.2966666667,40.1378551160073,610.501666666667,0.343773157174635
1076,050314,B,91633.3233333333,45.6796227982719,616.453666666667,0.336274532938439
1077,050314,B,63784.9933333333,31.7971053506148,615.438666666667,0.373655554463481
1078,050314,B,79642.2966666667,39.8809697880154,616.075,0.355980494267731
1079,050314,B,56438.3666666667,28.2615756968787,660.399666666667,0.349028615859812
1080,050314,B,78144.4733333333,39.1309330662661,597.485666666667,0.349379210586804
1081,050314,B,79474.0833333333,39.7967367718244,619.484666666667,0.357806250960766
1082,050314,B,84075.0366666667,42.1006693373393,660.022,0.332694979208641
1083,050314,B,67511.55,33.8064847270906,607.792666666667,0.378058414569814
1084,050514,B,125380.89,62.7846219328993,657.766333333333,0.316451611840888
1085,050514,B,95390.84,47.7670706059089,646.108,0.338865862039965
1086,050514,B,106682.84,53.4215523284927,636.445666666667,0.340117033646502
1087,050514,B,112136.456666667,56.1524570188616,642.093,0.32880132381502
1088,050514,B,84050.1566666667,42.0882106493073,621.426666666667,0.366747210102619
1089,050514,B,105368.636666667,52.7634635286263,631.116333333333,0.344303419341271
1090,050514,B,105845.816666667,53.0024119512602,644.051,0.325119445619756
1091,050514,B,79123.5,39.621181772659,571.841,0.361937615190574
1092,050514,B,69690.5766666667,34.8976347855116,638.451666666667,0.382758763529641
1093,050514,B,84053.6633333333,42.0899666165916,580.815666666667,0.339399208250588
1095,050514,B,85817.2866666667,42.9731029878151,633.812333333333,0.327077070495862
1096,050614,B,58951.6666666667,29.5201135035887,630.136333333333,0.409997285159811
1097,050614,B,136065.046666667,68.1347254214655,639.450333333333,0.313518855097179
1098,050614,B,72189.0433333333,36.1487447838424,622.149333333333,0.391412597937999
1099,050614,B,94377.39,47.2595843765648,598.125666666667,0.333164333013481
1100,050614,B,104580.34,52.3687230846269,615.142666666667,0.323024661999427
1101,050614,B,100967.693333333,50.5596861959606,576.17,0.340966280779992
1102,050614,B,75916.3833333333,38.0152144883993,610.18,0.350291316751793
1103,050614,B,78825.6333333333,39.4720247037222,643.408,0.320257975055559
1104,050614,B,80927.7533333333,40.5246636621599,610.18,0.325625914251078
1105,050614,B,72571.65,36.3403355032549,643.408,0.360844838867364
1094,050714,B,86019.7066666667,43.0744650308797,622.471,0.348089087777656
1106,050814,B,66945.57,33.5230696044066,598.843333333333,0.372680568491671
1107,050814,B,77392.2533333333,38.7542580537473,597.111,0.365721626209876
1108,050814,B,60985.5566666667,30.5385862126523,591.178666666667,0.360462215023605
1109,050814,B,76992.7366666667,38.5541996327825,587.180333333333,0.351580654630169
1110,050814,B,68446.39,34.2746069103655,598.843333333333,0.334136065754662
1111,050814,B,83989.9133333333,42.0580437322651,609.793666666667,0.367896930254377
1112,050814,B,131699.34,65.948592889334,621.431333333333,0.314446762216368
1113,050814,B,93667.3033333333,46.9040076781839,610.18,0.346829989070696
1114,050814,B,78580.26,39.3491537305959,575.125666666667,0.351303574819453
1115,050814,B,54440.7433333333,27.2612635620097,615.131,0.399927204181794
1116,050814,B,89899.4633333333,45.0172575529962,599.491,0.353930833683311
1117,050914,B,43643.3466666667,21.8544550158571,627.171666666667,0.388480253366457
1118,050914,B,56533.42,28.309173760641,660.022,0.351316700967702
1119,051014,B,61366.07,30.7291286930396,626.794,0.390309556156601
1120,051014,B,75288.24,37.7006710065098,598.517,0.384374492858923
1121,051014,B,69306.9333333333,34.7055249540978,643.408,0.363010521026937
1122,051014,B,82500.3633333333,41.3121498915039,650.738,0.34898243395917
1123,051014,B,60168.7233333333,30.1295560006677,604.408333333333,0.407898006837424
1124,051014,B,71552.3633333333,35.8299265565014,626.794,0.343759173255328
1125,051014,B,91042.6133333333,45.5896912034719,627.171666666667,0.350312803195056
1126,051014,B,54657.7566666667,27.3699332331831,610.18,0.371580560838266
1127,051014,B,68301.86,34.202233350025,660.022,0.32542372662741
1128,051014,B,68687.5233333333,34.3953546987147,610.18,0.363490796184229
1129,051014,B,76631.44,38.3732799198798,643.785666666667,0.357295571146619
1130,051014,B,66843.4466666667,33.4719312301786,615.830333333333,0.368058370858467
1131,051014,B,93563.4866666667,46.8520213653814,606.181333333333,0.359930329801706
1132,051014,B,83636.0733333333,41.8808579535971,598.130666666667,0.361489472683353
1133,051014,B,71261.76,35.6844066099149,603.468,0.37846592914635
1134,051014,B,75223.0366666667,37.6680203638792,627.171666666667,0.369871277832569
1135,051014,B,76724.9633333333,38.4201118344183,639.415666666667,0.364603308361717
1136,051314,B,60106.0233333333,30.0981589050242,612.089,0.411857535145295
1137,051314,B,75321.1766666667,37.7171640794525,626.794,0.348768730977581
1138,051314,B,66408.2433333333,33.2540026706727,601.406666666667,0.394748531144611
1139,051314,B,75436.34,37.7748322483726,608.121666666667,0.345373374212326
1140,051314,B,53422.5733333333,26.7514137873477,611.070666666667,0.357804269302489
1141,051314,B,49641.8866666667,24.8582306793524,670.094333333333,0.425573614985984
1142,051314,B,77151.48,38.6336905358037,622.797333333333,0.344415595586506
1143,051314,B,68214.5166666667,34.1584960774495,650.111666666667,0.368741217740657
1144,051314,B,67391.7,33.7464697045568,622.407333333333,0.391984641757793
1145,051314,B,83128.5533333333,41.6267167417793,639.399,0.364006316724467
1146,051314,B,77591.6533333333,38.8541078284093,644.107333333333,0.351915564583637
1147,051314,B,64855.33,32.476379569354,630.051666666667,0.391115757555416
1148,051314,B,78111.6033333333,39.1144733767318,639.021333333333,0.339296204077048
1150,051314,B,100957.243333333,50.5544533466867,605.793333333333,0.342736910558374
1151,051314,B,67957.8433333333,34.0299666165916,660.777333333333,0.359612656657519
1153,051414,B,67900.7833333333,34.0013937573026,638.763333333333,0.352184942741298
1154,051414,B,64473.34,32.2850976464697,657.444666666667,0.337026201445611
1155,051414,B,57355.5566666667,28.7208596227675,627.493333333333,0.399078076255831
1156,051414,B,65545.9433333333,32.8222049741279,586.784333333333,0.374156741251837
1157,051414,B,92055.61,46.0969504256385,618.398333333333,0.33922375197802
1158,051414,B,68817.2266666667,34.4603037890169,622.149333333333,0.357657043684212
1159,051414,B,81478.5233333333,40.800462360207,610.501666666667,0.348163000472413
1160,051414,B,42947.55,21.5060340510766,635.074666666667,0.388657697420463
1161,051414,B,53292.5166666667,26.6862877649808,627.171666666667,0.376497926293611
1162,051414,B,56994.9266666667,28.5402737439493,618.398333333333,0.417155129598199
1163,051414,B,88452.4433333333,44.2926606576531,601.406666666667,0.339450067781995
1164,051614,B,61554.24,30.8233550325488,667.732666666667,0.351203884176884
1165,051614,B,68890.9466666667,34.4972191620764,590.396,0.403739308234403
1166,051614,B,73398.7933333333,36.7545284593557,604.112666666667,0.364366999945651
1167,051614,B,61004.15,30.5478968452679,633.812333333333,0.356303015073691
1168,051614,B,79194.0966666667,39.6565331330329,599.169333333333,0.347450783241432
1169,051614,B,80010.0633333333,40.0651293607077,622.475666666667,0.339361671159449
1170,051614,B,87345.54,43.7383775663495,615.457333333333,0.332565016755276
1171,051614,B,89704.5266666667,44.9196427975296,601.794666666667,0.330484092939909
1172,051614,B,67793.7766666667,33.9478100484059,610.18,0.356617674330074
1173,051614,B,66355.37,33.2275262894342,643.785666666667,0.333273959948617
1174,051614,B,76848.3366666667,38.4818911700885,622.407333333333,0.333266808132256
1175,051614,B,67374.65,33.7379318978468,650.426333333333,0.324995934743007
9001,051814,B,90162.42,45.1489334001001,625.48,0.354377280479872
9002,051814,B,102152.38,51.1529193790686,626.093,0.326852323362725
9003,051914,B,96762.6066666667,48.453984309798,601.8,0.336762590035051
9004,051914,B,100608.116666667,50.3796277749958,599.469333333333,0.34614046998624
9005,051914,B,104482.073333333,52.3195159405775,601.098,0.336299600198124
9006,051914,B,78872.5066666667,39.4954965782006,621.048666666667,0.380834757413708
9007,052014,B,78401.2466666667,39.2595126022367,603.063,0.381222748821905
9008,052014,B,68760.2466666667,34.4317709898181,625.805666666667,0.374476187789037
9009,052014,B,102754.64,51.4545017526289,643.447,0.335059179626201
9010,052014,B,89743.6733333333,44.9392455349691,628.779,0.355188805877936
9011,052014,B,93168.88,46.6544216324487,668.107333333333,0.342050554101375
1176,052114,B,87126.8433333333,43.6288649641128,643.729666666667,0.361137960083778
1177,052114,B,45806.5766666667,22.9376948756468,651.059666666667,0.457607617791692
1178,052114,B,66239.2666666667,33.169387414455,613.76,0.384740512078378
1179,052114,B,78277.8866666667,39.1977399432482,660.022,0.375361415187006
1180,052114,B,87826.11,43.979023535303,615.061333333333,0.367321877137958
1181,052114,B,65898.24,32.9986179268903,610.501666666667,0.374372739232317
1182,052114,B,73085.7733333333,36.5977833416792,643.729666666667,0.356448047931225
1183,052114,B,68131.5066666667,34.116928726423,610.18,0.369375877129322
1184,052114,B,58386.46,29.2370856284427,627.437333333333,0.396864391701803
1185,052114,B,59252.9133333333,29.6709631113337,615.128333333333,0.434942083098742
1186,052114,B,77403.4233333333,38.7598514438324,629.425666666667,0.341085547777721
9012,052114,B,77057.9766666667,38.5868686362878,645.114333333333,0.350516729700354
9013,052114,B,79198.3066666667,39.6586412952762,668.110333333333,0.35882277916823
9019,052114,B,58164.9233333333,29.1261508930062,633.769,0.386823208640171
9020,052114,B,106861.863333333,53.5111984643632,644.799666666667,0.335977540640943
1187,052214,B,68201.0766666667,34.1517659823068,599.160333333333,0.377632928891768
1188,052214,B,68717.5633333333,34.4103972625605,634.455666666667,0.408772824880247
1189,052214,B,56637.3333333333,28.3612084793857,658.078,0.425710629045367
1190,052214,B,63449.41,31.772363545318,643.443,0.415132584358803
1191,052214,B,45717.1966666667,22.8929377399432,620.157333333333,0.415735347469441
1192,052214,B,92861.92,46.5007110665999,610.501666666667,0.35358525674609
1193,052214,B,58448.08,29.2679419128693,611.787333333333,0.424133616330295
1194,052214,B,59451.49,29.7704006009014,657.766333333333,0.394557494987712
1195,052214,B,61793.8866666667,30.9433583708897,625.737,0.370901544937097
9030,052214,B,89814.9566666667,44.97494074445,661.469666666667,0.346968947554609
9031,052214,B,87064.4533333333,43.5976231013186,667.795666666667,0.328097687319653
1196,052314,B,86136.8733333333,43.1331363712235,616.801666666667,0.332621992109243
1197,052314,B,62756.9366666667,31.4256067434485,611.144666666667,0.402649424630101
1198,052314,B,55502.2033333333,27.7927908529461,618.126666666667,0.429049305066492
1199,052314,B,56660.9233333333,28.3730211984644,594.087333333333,0.407609556968412
1200,052314,B,51252.9033333333,25.6649490903021,589.381,0.368369602527156
1201,052314,B,78547.03,39.332513770656,606.755666666667,0.352346223088531
1202,052314,B,74612.7266666667,37.362406943749,638.768,0.408939294443695
1203,052314,B,60886.4733333333,30.4889701218494,589.096333333333,0.381018614696769
1204,052314,B,55603.92,27.8437255883826,660.081666666667,0.422533013302017
1205,052314,B,58729.05,29.4086379569354,624.139,0.382272297291345
1206,052314,B,57912.0133333333,28.999505925555,654.055333333333,0.390944171386904
1207,052314,B,56835.45,28.4604156234352,683.445333333333,0.392394505657436
1208,052314,B,39892.3933333333,19.9761609080287,683.134,0.432732932389183
9032,052314,B,66177.09,33.1382523785678,650.426333333333,0.348064896406847
9036,052314,B,86031.5466666667,43.0803939242197,610.18,0.333120964070464
1209,052614,B,49423.7233333333,24.7489851443832,659.459,0.397868520238257
1210,052614,B,40610.74,20.3358738107161,642.785333333333,0.454039457562543
1211,052614,B,68096.05,34.099173760641,610.823,0.381712722484051
1212,052614,B,53707.5,26.8940911367051,625.724666666667,0.374483296168579
1213,052614,B,66765.3666666667,33.4328325822066,603.833666666667,0.339986904475482
1214,052614,B,32416.0266666667,16.2323618761476,579.114333333333,0.430034769547539
1215,052614,B,34232.89,17.142158237356,647.479333333333,0.374137795170749
1216,052614,B,44608.1433333333,22.3375780337172,611.124333333333,0.35546308751442
1217,052614,B,84605.89,42.3664947421132,598.442,0.333662504095611
1218,052614,B,60292.6366666667,30.1916057419463,622.835,0.349973839860401
1219,052614,B,63336.29,31.7157185778668,611.145,0.357179481238994
1220,052614,B,38461.9066666667,19.2598430979803,663.104666666667,0.427502058169127
1221,052614,B,62994.4733333333,31.544553496912,608.106,0.408232135609216
1222,052614,B,34524.8033333333,17.2883341679185,610.823333333333,0.47877847992051
1223,052614,B,68263.6166666667,34.18308295777,628.136333333333,0.373611803829464
9057,052614,B,111641.376666667,55.9045451510599,643.785666666667,0.322146544613544
9058,052614,B,73537.5333333333,36.8240026706727,643.785666666667,0.379350200573106
9059,052614,B,91094.4066666667,45.6156267734936,661.155,0.328141236863163
9060,052614,B,103820.243333333,51.9881038224003,644.478,0.336016058028928
1224,052714,B,34469.1833333333,17.260482390252,644.806333333333,0.4683736477552
1225,052714,B,58614.27,29.3511617426139,575.126,0.375630360374931
1226,052714,B,54243.6966666667,27.1625922216658,681.775666666667,0.432720002425764
1227,052714,B,79957.32,40.0387180771157,594.112666666667,0.371233183751555
1228,052714,B,63251.09,31.6730545818728,598.754666666667,0.410284189241761
1229,052714,B,71925.1933333333,36.0166215990653,610.685666666667,0.372777584346825
1230,052714,B,69955.07,35.0300801201803,600.134,0.383684796879086
1231,052714,B,52616.4133333333,26.3477282590552,622.742666666667,0.427468872241903
1232,052714,B,53796.3333333333,26.9385745284594,642.370333333333,0.453128554381711
1233,052714,B,46385.7966666667,23.2277399432482,625.097333333333,0.436607419890803
1234,052714,B,63508.4,31.8019028542814,639.101,0.348038861082783
9066,052714,B,124938.533333333,62.5631113336672,661.155,0.317064902071439
9067,052714,B,113571.26,56.8709364046069,627.171666666667,0.324886676161368
9068,052714,B,77686.1633333333,38.9014338173928,627.171666666667,0.378290854660189
9069,052714,B,64167.0466666667,32.1317209147054,643.785666666667,0.349335815353316
9070,052814,B,95275.08,47.7091036554832,644.163333333333,0.349066392004404
9071,052814,B,105739.376666667,52.9491120013353,661.155,0.327934052901097
9072,052814,B,81138.9633333333,40.6304273076281,627.171666666667,0.328713726174062
9073,052814,B,100607.92,50.3795292939409,627.486333333333,0.333208140851165
9074,052814,B,91580.7166666667,45.8591470539142,627.171666666667,0.338269804369621
9075,052814,B,103532.04,51.8437856785178,660.777333333333,0.318158082789511
9076,052914,B,53351.7766666667,26.7159622767485,587.502,0.402275552465029
9077,052914,B,106500.65,53.3303204807211,634.776666666667,0.309043632314423
9078,052914,B,81265.16,40.693620430646,598.843333333333,0.325455419980676
9079,052914,B,87063.82,43.5973059589384,598.843333333333,0.384308754684631
1235,053114,B,85967.6566666667,43.0484009347354,621.418333333333,0.341600194772388
1236,053114,B,111298.696666667,55.7329477549658,628.457666666667,0.333850753486593
1237,053114,B,97122.3233333333,48.6341128359205,562.486,0.356058262261419
1238,053114,B,98894.4233333333,49.521493907528,560.781,0.358792947750878
1239,053114,B,88380.76,44.2567651477216,582.496666666667,0.371053706904142
1240,053114,B,96195.49,48.17,596.507333333333,0.343068712997316
1241,053114,B,92275.1266666667,46.206873643799,560.514333333333,0.375049560558249
1242,053114,B,72421.41,36.265102653981,611.138666666667,0.340971112055522
1243,053114,B,89170.7866666667,44.6523718911701,553.834,0.363439010923515
1244,053114,B,92471.3866666667,46.3051510599232,553.176,0.345308774029504
1245,060114,B,87974.0933333333,44.053126356201,586.789,0.362077686243781
1246,060114,B,99189.2033333333,49.6691053246536,638.716,0.345174868246032
1247,060114,B,116695.403333333,58.4353546987147,653.756,0.322475570968733
1248,060114,B,91460.91,45.7991537305959,616.421666666667,0.343358819682911
1249,060114,B,88767.5633333333,44.4504573526957,604.120666666667,0.325039974806966
9119,060114,B,83908.92,42.017486229344,598.843333333333,0.344407084792481
9122,060214,B,73620.2133333333,36.8654047738274,610.501666666667,0.359572919748727
9123,060214,B,85948.15,43.0386329494241,611.450666666667,0.345704631636391
1250,060314,B,69433.6733333333,34.7689901518945,575.125666666667,0.394350279517195
1251,060314,B,79422.35,39.7708312468703,609.792333333333,0.344417805255498
1252,060314,B,67602.1133333333,33.8518344182941,586.457666666667,0.363346451679941
9124,060414,B,101715.136666667,50.9339692872642,610.18,0.318222088195188
9125,060414,B,107560.686666667,53.8611350358872,634.445666666667,0.328194605938081
9136,060614,B,99575.2333333333,49.8624102820898,631.731333333333,0.321630427964535
9137,060614,B,65672.5333333333,32.8855950592556,623.099666666667,0.340848017121726
9138,060614,B,119768.083333333,59.9740026706727,632.113,0.317638424657285
9139,060714,B,95146.0833333333,47.6445084293106,604.736,0.338655629336905
9143,060714,B,101937.06,51.0450976464697,611.145,0.344682644883997
9144,060714,B,92069.78,46.1040460691037,591.500333333333,0.340299839547309
1253,060814,B,85650.48,42.8895743615423,615.830333333333,0.342136247138205
1254,060814,B,88086.92,44.109624436655,633.812333333333,0.324909539476267
1255,060814,B,61744.1066666667,30.918430979803,637.386333333333,0.385045496457828
1256,060814,B,66910.5466666667,33.5055316307795,567.07,0.34742518844547
1257,060814,B,92545.2066666667,46.3421165080955,638.778,0.332322786888438
1258,060814,B,51488.4666666667,25.7829076948756,631.745,0.358794903607766
1259,060814,B,102685.74,51.42,641.726666666667,0.350213811676422
1260,060814,B,85367.5333333333,42.7478884994158,619.427,0.347165987466144
1261,060814,B,73682.7833333333,36.8967367718244,633.812333333333,0.324529744022548
1262,060814,B,69125.31,34.6145768652979,623.75,0.405948683899972
1263,060814,B,77078.2233333333,38.5970071774328,615.779,0.353378335561844
1264,060814,B,83835.03,41.9804857285929,588.475666666667,0.369058503234102
1265,060814,B,93989.32,47.0652578868302,604.824333333333,0.338405523896548
1266,060814,B,77560.62,38.8385678517777,587.828333333333,0.338498200047507
9159,061114,B,80908.1133333333,40.5148289100317,622.149333333333,0.338806216112371
9160,061114,B,82385.5133333333,41.2546386246036,636.767666666667,0.382737682234633
9161,061314,B,115439.93,57.8066750125188,574.473,0.317362566381881
9162,061314,B,96572.3833333333,48.3587297613086,600.79,0.334754753165835
9163,061414,B,104711.553333333,52.4344283091304,634.776666666667,0.327109096329496
9164,061414,B,79856.5133333333,39.9882390252045,643.408,0.336280298376969
9175,062114,B,115235.113333333,57.7041128359206,616.431,0.322990939129712
9176,062114,B,110997.773333333,55.5822600567518,634.455666666667,0.32816029169257
9182,062214,B,108120.063333333,54.1412435319646,620.157333333333,0.345050530436243
9183,062214,B,78846.3533333333,39.4824002670673,610.18,0.369276065721738
9188,062414,B,98450.7266666667,49.299312301786,610.501666666667,0.341265994355387
9189,062414,B,88021.28,44.076755132699,622.149333333333,0.325304509304087
9198,070614,B,114400.336666667,57.2860974795527,610.823333333333,0.33406474093828
9199,070614,B,82238.13,41.1808362543816,620.157333333333,0.376670289042883
9200,070714,B,94105.5333333333,47.1234518444333,610.823333333333,0.34841221867138
9201,070714,B,91089.0366666667,45.6129377399432,643.408333333333,0.33507054790832
1152,041414,R,89734.2633333333,44.934533466867,599.169333333333,0.349150462469493
1001,041914,R,82745.2666666667,41.4347855116007,669.745,0.349434971518809
1002,041914,R,75064.2966666667,37.5885311300284,588.475666666667,0.379370289761885
1003,041914,R,85736.32,42.9325588382574,593.069,0.365116640991198
1004,041914,R,85779.0666666667,42.953964279753,651.755,0.350398107887654
1005,042114,R,93248.07,46.6940761141713,588.475666666667,0.357654244978985
1006,042114,R,98832.0733333333,49.4902720747788,576.17,0.328226398246039
1007,042114,R,117138.31,58.6571407110666,594.790666666667,0.338672926255229
1008,042114,R,103395.233333333,51.7752795860457,567.452,0.351375932577163
1009,042114,R,87316.52,43.5276769690927,564.472333333333,0.388031590208936
1010,042114,R,68987.4033333333,34.3905300764374,599.403,0.371658406517004
1011,042114,R,104841.416666667,52.2639165835826,608.069333333333,0.33507916917914
1012,042114,R,132934.61,66.2684995014955,636.077,0.328237127905726
1013,042114,R,92439.0133333333,46.0812628780326,625.091,0.357677266403378
1014,042114,R,92496.8766666667,46.1101080093054,605.096666666667,0.355092790357176
1015,042214,R,104154.5,52.1554832248373,632.427,0.335519080460798
1016,042214,R,49102.7,24.5882323485228,623.099666666667,0.446072260866264
1017,042214,R,93525.19,46.8328442663996,659.080333333333,0.332984185134423
1018,042214,R,92423.1566666667,46.280999833083,622.433333333333,0.348909084082309
1019,042214,R,104322.443333333,52.239581038224,645.813333333333,0.353927810415406
1020,042214,R,83693.62,41.9096745117676,658.435666666667,0.382186498674072
1021,042414,R,83779.23,41.9525438157236,691.030666666667,0.346468145800156
1022,042414,R,102939.846666667,51.5472441996328,583.770666666667,0.344708123008899
1023,042414,R,52645.69,26.3623885828743,634.394,0.456448657944532
1024,042414,R,108134.59,54.148517776665,628.403666666667,0.330071272320717
1025,042414,R,78440.11,39.2789734601903,628.026,0.346383041762776
1026,042414,R,74603.68,37.3578768152228,672.731333333333,0.365186364918564
1027,042414,R,71977.1066666667,36.0426172592222,654.744333333333,0.336748719912558
1028,042414,R,105490.573333333,52.8245234518444,687.362666666667,0.33809425671195
1029,042414,R,95629.6133333333,47.8866366215991,657.342,0.36368538294408
1030,042414,R,82147.9166666667,41.1356618260724,645.796333333333,0.319103564080122
1031,042414,R,86607.91,43.3690085127692,681.092333333333,0.342081639759014
1032,042514,R,92766.8533333333,46.4531063261559,614.134333333333,0.360702167656862
1033,042514,R,82047.91,41.0855833750626,629.408333333333,0.366542151125924
1034,042514,R,68818.34,34.4608612919379,597.107,0.371771202345055
1035,042514,R,77862.9,38.9899349023535,613.073,0.400668812027515
1036,042514,R,119415.043333333,59.797217492906,560.511666666667,0.327552301398983
1037,042514,R,89561.1033333333,44.8478234017693,576.496,0.340063818159105
1038,042814,R,100219.3,50.1849273910866,616.685,0.331205078812421
1039,042814,R,85272.7,42.7004006009014,554.423333333333,0.368153691144199
1040,042814,R,118504.89,59.3414571857787,603.416,0.343642699567507
1041,042814,R,105959.296666667,53.059237189117,572.784666666667,0.352456761637114
1042,042814,R,83344.4066666667,41.7348055416458,599.160333333333,0.38096746240326
1043,042814,R,89671.0566666667,44.9028826573193,553.109333333333,0.366066811991548
1044,042814,R,94328.6966666667,47.2352011350359,578.128333333333,0.348066038959597
1045,042814,R,111495.326666667,55.8314104490068,562.487,0.337083699572306
1046,042814,R,99399.0133333333,49.5508541043536,634.110333333333,0.32492213081798
1047,042914,R,108757.463333333,54.2160834164174,617.087333333333,0.333998933726412
1048,042914,R,94742.0166666667,47.2293203722167,597.723,0.36911573213091
1049,042914,R,110374.33,55.0220987038883,645.758666666667,0.335959608388113
