bird,date,patch,total.bright,avg.bright,hue,chrom
1369,062914,b,71216.5093333333,35.6617472875981,604.38,0.392539229503571
1370,062914,b,74677.0765333333,37.3946302119846,643.093333333333,0.37025524146482
1371,062914,b,81636.5853333333,40.8796120847939,626.453333333333,0.416226102420001
1372,062914,b,50724.1151666667,25.4001578200634,644.486666666667,0.429437488344382
1373,062914,b,80132.0646666667,40.1262216658321,597.43,0.368695942698512
1374,062914,b,58811.6486666667,29.4499993323318,624.84,0.457388808153982
1375,062914,b,79192.628,39.6557976965448,590.1,0.381610818917099
1376,062914,b,62749.0486666667,31.4216568185612,660.78,0.427180676127097
1378,062914,b,50880.2278666667,25.4783314304791,622.406666666667,0.421288465955506
1379,062914,b,118500.758666667,59.3393884159573,644.486666666667,0.344257373307003
1380,062914,b,69643.5836666667,34.8741029878151,610.5,0.408619328066485
1381,062914,b,48244.8912,24.1586836254382,656.433333333333,0.385247436686371
1384,062914,b,33462.852,16.7565608412619,602.476666666667,0.448329936877752
1385,062914,b,52490.522,26.2846880320481,605.406666666667,0.398919023547989
1386,062914,b,88479.0256666667,44.3059717910199,626.48,0.356923144996133
1387,062914,b,77636.771,38.8767005508262,605.47,0.383537371925035
1388,062914,b,47281.5516333333,23.6762902520447,627.073333333333,0.485954266606296
1389,062914,b,66580.497,33.3402588883325,603.05,0.42150995500809
1390,062914,b,58280.123,29.1838372558838,643.406666666667,0.430803928010473
1391,062914,b,68527.995,34.3154707060591,617.486666666667,0.426787128250547
1392,062914,b,78867.7273333333,39.4931033216491,610.5,0.4000591604252
1393,063014,b,87395.0463333333,43.7631679185445,643.02,0.345043688882457
1394,063014,b,91941.539,46.0398292438658,644.793333333333,0.391943974794934
1395,063014,b,60596.2232666667,30.3436270739442,660.086666666667,0.408602594089248
1396,063014,b,110673.598666667,55.4199292271741,598.06,0.340613606062336
1399,063014,b,53146.6363333333,26.6132380237022,609.406666666667,0.421123446356497
1400,063014,b,44607.0263333333,22.3370186947087,601.08,0.33276048757522
1401,063014,b,70999.3806666667,35.553019863128,606.413333333333,0.397236817523262
1402,063014,b,44612.61,22.3398147220831,626.786666666667,0.435337826278096
1408,063014,b,43802.2543333333,21.9340282089801,610.18,0.468834587628626
1410,063014,b,49258.5818333333,24.666290352195,601.02,0.43733203039823
1406,070114,b,46670.1901333333,23.3701502921048,598.766666666667,0.444984411755423
1407,070114,b,68481.761,34.2923189784677,619.04,0.427431206120436
1412,070114,b,141595.567,70.9041397095643,668.736666666667,0.314206875440738
1416,070114,b,38570.3093666667,19.3141258721415,610.82,0.471500496803304
1418,070114,b,34694.0603,17.373089784677,619.426666666667,0.50277295052518
1419,070114,b,147516.187666667,73.868897179102,611.073333333333,0.308273970115289
1420,070114,b,95426.9023333333,47.7851288599566,627.42,0.327978844857733
1421,070114,b,45033.1042333333,22.5503776831915,675.11,0.440072488153057
1422,070114,b,52593.3746,26.3361915873811,627.116666666667,0.428580256822369
1423,070114,b,76593.582,38.3543224837256,610.18,0.373140787902467
1424,070114,b,42079.2626666667,21.0712381906193,661.473333333333,0.441271432669092
1425,070114,b,97630.4176666667,48.888541645802,610.18,0.354742796307411
1427,070114,b,68277.831,34.1902008012018,633.156666666667,0.407274625568818
1428,070214,b,96012.469,48.0783520280421,616.78,0.406237332803139
1430,070214,b,83942.7193333333,42.0344112835921,604.813333333333,0.392730354971489
1432,070214,b,81680.4156666667,40.9015601735937,591.116666666667,0.389368356437276
1434,070214,b,55329.7796333333,27.706449490903,634.443333333333,0.471348739616957
1435,070214,b,59075.6,29.5821732598898,647.393333333333,0.463756077577274
1436,070214,b,58354.4128,29.2210379569354,661.16,0.421992996234922
1438,070214,b,94277.3253333333,47.2094768819897,591.12,0.34971689548798
1439,070214,b,51324.5476666667,25.7008250709397,627.113333333333,0.406609967196635
1440,070214,b,55846.9667,27.9654314972459,606.18,0.387559885690431
1445,070314,b,131381.447333333,65.7894077783342,610.18,0.332511982293166
1447,070314,b,56193.2506666667,28.1388335837089,626.793333333333,0.445143125636306
1450,070414,b,76927.7093333333,38.5216371223502,629.793333333333,0.418841983728787
1451,070414,b,166682.749,83.4665743615423,667.8,0.290350876865657
1452,070414,b,98492.385,49.3201727591387,639.136666666667,0.35187914036164
1453,070414,b,92607.1776666667,46.3731485561676,644.81,0.356637812819196
1454,070414,b,65743.893,32.9213284927391,599.083333333333,0.396179370309446
1455,070414,b,61553.22,30.8228442663996,653.096666666667,0.433020075858159
1458,070414,b,61022.232,30.5569514271407,643.406666666667,0.403661113047869
1459,070414,b,60121.785,30.106051577366,629.726666666667,0.414119344108844
1460,070414,b,112005.772333333,56.0870166917042,610.723333333333,0.336269305638148
1462,070414,b,75021.819,37.5672603905859,612.093333333333,0.37527399621441
1463,070414,b,57948.3926666667,29.0177229177099,661.473333333333,0.430425608480745
1464,070414,b,73897.2013333333,37.004106826907,610.723333333333,0.321297086659369
1466,070414,b,24535.4491,12.286153780671,660.713333333333,0.453494985222423
1472,070814,b,92222.808,46.1806750125188,625.706666666667,0.318814831143688
1473,070814,b,85781.2056666667,42.955035386413,667.8,0.358756436832226
1474,070814,b,132346.670666667,66.2727444500083,629.093333333333,0.314083210850375
1475,070814,b,78719.2041333333,39.4187301619095,615.813333333333,0.369366952257262
1476,070814,b,138415.316,69.3116254381572,607.143333333333,0.317916124579836
1477,070814,b,98824.5526666667,49.486506092472,644.8,0.339953570593902
1479,070814,b,71339.5752,35.7233726589885,634.11,0.356927391132808
1480,070814,b,103190.608,51.6728132198297,642.393333333333,0.317744641802113
1481,070814,b,114519.193333333,57.3456150893006,642.706666666667,0.30767862060076
1482,070814,b,133725.223666667,66.9630564179603,650.426666666667,0.29614923834984
1483,070814,b,97409.3246666667,48.7778290769488,610.18,0.347979112925255
1484,070814,b,88042.0296666667,44.0871455516608,643.726666666667,0.345028786612045
1485,070814,b,74205.5288666667,37.1585021866133,615.366666666667,0.396812887134299
1486,070814,b,132949.513,66.5746184276415,661.473333333333,0.317967224752333
1487,070814,b,124905.794666667,62.5467174094475,609.02,0.322138084533985
1488,070814,b,131805.712666667,66.0018591220164,634.123333333333,0.311247164400971
1489,070814,b,123708.035666667,61.9469382406944,661.473333333333,0.3286277106342
1490,070814,b,131941.267,66.0697381071607,626.163333333333,0.316870580913051
1491,070814,b,130539.236,65.3676695042564,644.166666666667,0.323254461719663
1492,070814,b,134412.3,67.307110665999,590.793333333333,0.303663395113101
1493,070914,b,122153.696666667,61.1686012351861,664.09,0.321318097282639
1494,070914,b,91817.8853,45.9779095142714,609.793333333333,0.358816545097229
1495,070914,b,107784.914366667,53.9734173092973,676.423333333333,0.306808199902924
1496,070914,b,137134.238666667,68.6701245201135,651.12,0.301707736931524
1497,070914,b,103024.484,51.5896264396595,644.106666666667,0.307317012793431
1498,071014,b,68689.1573333333,34.3961729260557,660.02,0.334491006876315
1499,071014,b,154056.522333333,77.1439771323652,668.423333333333,0.296169661973338
1500,071014,b,86960.8833333333,43.5457603071274,631.066666666667,0.325797686067187
1501,071014,b,80465.2353333333,40.2930572525455,643.726666666667,0.358741811378741
1502,071014,b,136014.024666667,68.1091760974795,661.16,0.319943789761958
1503,071014,b,113271.001333333,56.7205815389751,645.123333333333,0.320268758319732
1504,071014,b,116059.445,58.1168978467702,635.743333333333,0.334644948901307
1505,071514,b,58192.6083333333,29.1400141879486,662.1,0.451888807220943
1506,071714,b,88520.3363333333,44.3266581538975,666.1,0.341364769319803
1507,071714,b,92261.1303333333,46.1998649641128,623.056666666667,0.366343069404251
1508,071714,b,68520.4313333333,34.3116831914539,578.703333333333,0.412069423984109
1509,071714,b,74979.6743333333,37.5461564012686,591.18,0.369088805722771
1510,071714,b,66470.9279333333,33.2853920547488,638.06,0.39255359718871
1511,071714,b,36195.1056666667,18.1247399432482,680.786666666667,0.474201529798682
1512,071714,b,48196.8602666667,24.1346320814555,606.5,0.460096354296545
1513,071714,b,56382.0866666667,28.2333934234685,632.753333333333,0.406525422347604
1514,071714,b,59280.0026666667,29.6845281255216,663.093333333333,0.400539365932728
1515,071714,b,43868.574,21.9672378567852,634.056666666667,0.410222728594161
1268,061114,b,109840.602,55.0028052078117,603.793333333333,0.305838572940288
1271,061114,b,96201.658,48.1730886329494,667.04,0.332109708292287
1272,061114,b,112654.379,56.4118072108162,642.393333333333,0.335730234926908
1274,061114,b,107978.206,54.0702083124687,659.706666666667,0.319550392387477
1277,061114,b,121823.424,61.0032168252379,662.1,0.317537426532072
1285,061214,b,107568.874666667,53.8652351861125,610.18,0.310966308335167
1287,061214,b,130154.292666667,65.1749086963779,626.48,0.301166343674215
1288,061214,b,107139.26,53.6501051577366,614.733333333333,0.319061710732516
1293,061214,b,133438.001666667,66.8192296778501,610.18,0.305397078311109
1294,061214,b,123310.699666667,61.7479717910199,610.18,0.296293211387883
1298,061214,b,121211.204666667,60.6966473042898,592.053333333333,0.328892856595166
1303,061214,b,123068.899666667,61.6268901685862,639.796666666667,0.338421314497361
1304,061214,b,100464.761,50.3078422633951,604.76,0.352921712859646
1306,061214,b,98957.9686666667,49.5533143047905,628.773333333333,0.363738608695112
1307,061214,b,164182.564666667,82.2146042396929,613.84,0.296394229850681
1309,061214,b,108162.103666667,54.1622952762477,659.706666666667,0.305204655656802
1310,061214,b,96631.705,48.3884351527291,626.8,0.313454156123242
1314,062214,b,48972.6656,24.5231174762143,610.18,0.451881854363165
1317,062214,b,47747.3896333333,23.9095591553998,643.02,0.441412077067542
1330,062314,b,35511.0673333333,17.7822069771324,676.08,0.495235864900334
1340,062414,b,36089.1824333333,18.0716987648139,610.5,0.484631815299721
1341,062414,b,37159.7926,18.607808012018,668.056666666667,0.502455648848726
1348,062514,b,45490.2662666667,22.779302086463,626.406666666667,0.483899967358593
1349,062514,b,61864.595,30.9787656484727,633.82,0.423743818258527
1377,062914,b,59256.576,29.6727971957937,596.136666666667,0.442094220948417
1382,062914,b,89780.3506666667,44.9576117509598,590.793333333333,0.357898012504479
1383,062914,b,96007.478,48.0758527791687,601.156666666667,0.364919856604234
1397,063014,b,93509.9466666667,46.8252111500584,628.45,0.365023458201887
1398,063014,b,63554.6023333333,31.8250387247538,599.48,0.439826743628144
1403,063014,b,76649.322,38.3822343515273,592.793333333333,0.419591184947285
1404,063014,b,65335.0773333333,32.7166135870472,662.1,0.424102652453709
1405,063014,b,88306.0776666667,44.2193678851611,609.406666666667,0.340270552131714
1409,063014,b,40301.8560666667,20.181199833083,636.81,0.473130500642803
1411,063014,b,69156.8756666667,34.630383408446,627.433333333333,0.421070996395248
1413,070114,b,84977.6953333333,42.5526766816892,610.18,0.37449429894206
1414,070114,b,86114.8173333333,43.1220918043732,598.776666666667,0.354760020203946
1415,070114,b,52582.51,26.33075112669,630.74,0.458432660037607
1429,070214,b,53086.227,26.582987981973,643.02,0.465610359506868
1431,070214,b,50715.5123333333,25.395849941579,633.746666666667,0.457901817418101
1433,070214,b,88106.5763333333,44.1194673677182,614.43,0.395629220931135
1437,070214,b,101597.634,50.8751296945418,660.02,0.322431975081175
1441,070314,b,38875.512,19.466956434652,636.09,0.429843739253643
1442,070314,b,53999.7013333333,27.0404112835921,609.726666666667,0.458341968672787
1443,070314,b,38040.0182333333,19.0485819896511,660.02,0.497246474769531
1444,070314,b,84195.2733333333,42.1608779836421,594.396666666667,0.377975430811436
1446,070314,b,86265.5463333333,43.1975695209481,605.02,0.355569556428708
1448,070314,b,55939.8486666667,28.0119422467034,599.49,0.428565710573567
1449,070413,b,42748.9353333333,21.4065775329661,619.136666666667,0.449589357349106
1456,070414,b,100728.437333333,50.4398784843933,633.813333333333,0.339834159200078
1457,070414,b,65638.6603333333,32.8686331163412,609.793333333333,0.437084429341572
1461,070414,b,67013.0823333333,33.5568764813887,651.436666666667,0.416772747050161
1465,070414,b,31793.6714,15.9207167751627,642.706666666667,0.458371278500085
1467,070414,b,52218.9297666667,26.1486879152061,602.756666666667,0.434084241140858
1468,070414,b,28035.1991,14.0386575363045,619.42,0.489289475306742
1469,070414,b,36767.5254333333,18.4113797863462,626.793333333333,0.442996432862345
1470,070414,b,75962.0513333333,38.0380827908529,631.756666666667,0.346791350880265
1471,070414,b,86636.682,43.3834161241863,591.18,0.342180853508716
1499,071014,b,18320839.2466667,9133.02056164839,601.183,0.200046064770311
1267,061114,r,129114.288333333,64.6541253546987,661.473333333333,0.313780385215707
1269,061114,r,92168.5396666667,46.1535000834585,644.173333333333,0.344444680178782
1270,061114,r,129427.444,64.8109384076114,603.476666666667,0.325130913200884
1273,061114,r,116633.492333333,58.4043526957102,623.45,0.331796818342626
1275,061114,r,129597.566,64.8961271907862,666.1,0.310018563533643
1276,061114,r,132214.423333333,66.2065214488399,658.096666666667,0.319758168748117
1279,061114,r,119983.080333333,60.0816626606577,606.11,0.32357032029131
1280,061114,r,129167.726333333,64.6808844934068,610.18,0.30421983909331
1281,061114,r,111967.867333333,56.068035720247,615.06,0.356111225444178
1248,061214,r,119860.765333333,60.0204132865966,654.14,0.313212168114572
1282,061214,r,144553.082,72.385118678017,623.433333333333,0.296376127246197
1283,061214,r,108846.734666667,54.5051250208646,644.8,0.326405081959727
1286,061214,r,156231.543,78.2331211817727,644.37,0.307733083498294
1289,061214,r,131008.247666667,65.6025276247705,615.433333333333,0.305990407807458
1290,061214,r,114498.17,57.3350876314472,666.726666666667,0.322502340864094
1291,061214,r,108203.691666667,54.1831205141045,642.493333333333,0.333433655534585
1292,061214,r,122821.705333333,61.5031073276581,644.81,0.325793356655329
1297,061214,r,93656.2443333333,46.8984698714739,610.5,0.362878824182422
1299,061214,r,100926.916,50.5392669003505,661.16,0.32016395705506
1300,061214,r,76486.3493,38.3006255883826,648.42,0.333830657267895
1301,061214,r,108129.265,54.1458512769154,651.726666666667,0.33429108209751
1302,061214,r,140393.343,70.3021246870305,589.413333333333,0.305815976800218
1305,061214,r,130717.193,65.4567816725088,643.136666666667,0.332614526237215
1308,061214,r,153804.575666667,77.0178145551661,656.82,0.298287037499507
1311,061214,r,149473.258,74.8489023535303,661.16,0.313148100372971
1312,061214,r,125324.918333333,62.7565940577533,643.46,0.333424190754922
1295,061314,r,147906.732333333,74.0644628609581,649.8,0.300717051863919
1296,061314,r,110726.63,55.4464847270906,615.113333333333,0.331468090990808
1313,062214,r,95873.5273333333,48.0087768319145,677.43,0.357466963844524
1315,062214,r,75249.605,37.6813244867301,627.113333333333,0.445842413369897
1316,062214,r,48161.0513666667,24.116700734435,610.18,0.488793899949204
1318,062214,r,34817.1279333333,17.4347160407278,658.446666666667,0.509022175485617
1319,062314,r,29323.4534666667,14.6837523618761,693.02,0.534626969299748
1320,062314,r,25801.1209,12.9199403605408,671.47,0.501213403802906
1321,062314,r,44260.8576333333,22.1636743281589,617.736666666667,0.478098613639071
1322,062314,r,28698.7014333333,14.3709070772826,691.47,0.49619729927764
1323,062314,r,68481.9043333333,34.2923907527959,645.086666666667,0.41874853134019
1324,062314,r,39068.9429333333,19.5638171924553,660.4,0.434881742066288
1325,062314,r,58565.0463333333,29.3265129360708,591.783333333333,0.460471789757301
1326,062314,r,25416.2392666667,12.7272104490068,648.126666666667,0.501367948632555
1327,062314,r,36916.6521,18.486055132699,661.473333333333,0.494192032483684
1329,062314,r,51314.136,25.6956114171257,670.406666666667,0.424220345926666
1331,062314,r,47224.6603333333,23.6478018694709,616.823333333333,0.440664161803198
1332,062314,r,77811.01,38.9639509263896,659.353333333333,0.390618416477922
1333,062314,r,75084.2443333333,37.5985199465865,603.053333333333,0.403305190141623
1334,062314,r,40930.0347666667,20.4957610248706,610.5,0.46255158689774
1335,062314,r,53558.4246666667,26.8194414955767,648.77,0.43606754508329
1336,062314,r,57861.1683333333,28.9740452345184,609.406666666667,0.403269481146906
1337,062314,r,64636.322,32.3667110665999,639.74,0.417792830892053
1338,062314,r,35003.1342,17.5278588883325,650.743333333333,0.478023999062902
1366,062314,r,51752.7563333333,25.9152510432315,645.123333333333,0.469464004513523
1339,062414,r,125181.954333333,62.6850046736772,630.436666666667,0.324272200772306
1342,062414,r,60747.3296666667,30.4192937739943,605.726666666667,0.40962507787635
1343,062414,r,57103.035,28.5944091136705,626.793333333333,0.440302266155219
1344,062414,r,89963.6013333333,45.0493747287598,615.776666666667,0.362503529576096
1345,062514,r,73510.6803333333,36.8105560006677,629.426666666667,0.379724744244535
1346,062514,r,62178.7301666667,31.136069187114,558.743333333333,0.405346951493835
1347,062514,r,63143.1206666667,31.6189888165582,644.72,0.436770538344806
1350,062514,r,49899.1293333333,24.9870452345184,610.5,0.449735668554065
1351,062514,r,101774.627,50.9637591387081,651.413333333333,0.348551237035925
1352,062514,r,86000.987,43.0650911367051,619.126666666667,0.376866383627956
1353,062514,r,60228.261,30.1593695543315,614.746666666667,0.42749298924308
1354,062514,r,43412.032,21.7386239359039,610.82,0.450597985294552
1355,062514,r,83220.3206666667,41.6726693373393,661.16,0.392226295965447
1356,062514,r,33023.7073666667,16.5366586713403,653.41,0.48033280017861
1357,062514,r,42949.0543333333,21.5067873476882,661.786666666667,0.477581919269877
1358,062514,r,62409.6749,31.2517150225338,687.04,0.431242783134846
1359,062514,r,34553.9760666667,17.3029424470038,681.13,0.473841412492785
1360,062514,r,40620.0338333333,20.340527708229,610.5,0.469363195874698
1361,062714,r,56090.0643333333,28.0871629110332,610.82,0.416751810563199
1362,062714,r,63000.0183333333,31.5473301619095,610.18,0.437547113262357
1363,062814,r,144154.298333333,72.1854273076281,611.14,0.318691928623966
1364,062814,r,78199.43,39.1584526790185,610.82,0.406509906835392
1365,062814,r,32125.4937666667,16.086877199132,681.753333333333,0.453350063387669
1367,062814,r,53624.0503333333,26.8523036220998,630.45,0.444853590613212
1368,062814,r,46925.055,23.4977741612419,672.72,0.486557819698827
1369,062914,r,67341.55,33.7213570355533,592.756666666667,0.43502962862787
1370,062914,r,107796.457,53.9791972959439,630.8,0.324882864835471
1371,062914,r,71933.7606666667,36.0209117008847,668.423333333333,0.409402469116428
1372,062914,r,53100.5266666667,26.5901485561676,638.756666666667,0.47853281449556
1373,062914,r,63603.5986666667,31.8495736938741,592.14,0.429092405305518
1374,062914,r,43008.8306666667,21.5367204139543,657.81,0.475644760917945
1375,062914,r,65345.6173333333,32.7218915039225,599.433333333333,0.407624418613188
1376,062914,r,42937.4263666667,21.5009646302788,661.093333333333,0.473015881752669
1378,062914,r,47937.1368333333,24.004575279586,691.406666666667,0.465245309323805
1379,062914,r,88282.079,44.2073505257887,650.446666666667,0.399573410850869
1380,062914,r,64851.7443333333,32.4745840427308,622.02,0.418394899918849
1381,062914,r,66099.324,33.0993109664497,627.813333333333,0.439462697234942
1384,062914,r,48239.7333333333,24.1561008178935,666.37,0.45436157801832
1385,062914,r,56941.271,28.5134056084126,610.5,0.436473566589737
1386,062914,r,88636.085,44.3846194291437,610.82,0.391253025608382
1387,062914,r,60946.0913333333,30.5188239025204,623.133333333333,0.423564288643759
1388,062914,r,40005.3188,20.032708462694,651.423333333333,0.511544077988029
1389,062914,r,56005.8783,28.04500665999,638.4,0.464127686593527
1390,062914,r,57642.5123333333,28.8645529961609,660.02,0.472813953499609
1391,062914,r,64898.053,32.4977731597396,599.15,0.441596692458256
1392,062914,r,83257.9633333333,41.6915189450843,624.783333333333,0.38175661317882
1393,063014,r,75655.488,37.8845708562844,668.11,0.399137334677043
1394,063014,r,62029.551,31.061367551327,661.16,0.451360952994994
1395,063014,r,59409.6933333333,29.7494708729761,644.81,0.426301262770949
1396,063014,r,71508.153,35.8077881822734,641.393333333333,0.396063932763136
1399,063014,r,40500.9044333333,20.2808735269571,636.423333333333,0.492322790227495
1400,063014,r,104475.82,52.3163845768653,593.736666666667,0.357612762421467
1401,063014,r,97957.7513333333,49.052454348189,628.076666666667,0.368764640488473
1402,063014,r,40840.3483,20.4508504256385,651.116666666667,0.480772964579042
1408,063014,r,46133.8793333333,23.1015920547488,610.5,0.450985451562967
1410,063014,r,36250.2413333333,18.1523491904523,692.09,0.49460630732061
1406,070114,r,35336.3771666667,17.6947306793524,656.44,0.479602173743033
1407,070114,r,89184.89,44.6594341512268,618.4,0.393682665195136
1412,070114,r,147312.817333333,73.76705925555,661.786666666667,0.31558164065955
1416,070114,r,48691.9523333333,24.3825499916541,611.143333333333,0.467860494917238
1418,070114,r,29395.9640333333,14.7200621098314,652.123333333333,0.50678202127955
1419,070114,r,68878.5505,34.4910117676515,609.095,0.437187651383138
1420,070114,r,74017.395,37.0642939409114,689.35,0.380966417317769
1421,070114,r,52161.4471333333,26.1199034217994,633.796666666667,0.473634580656088
1422,070114,r,49823.9750666667,24.9494116508095,693.76,0.473579357225595
1423,070114,r,72911.7636666667,36.5106478050409,610.82,0.411614676478483
1424,070114,r,52390.7466666667,26.2347254214655,644.486666666667,0.445287867913342
1425,070114,r,67910.4976666667,34.0062582206643,610.5,0.418324476167869
1427,070114,r,50164.9316666667,25.120146052412,668.796666666667,0.456729220826274
1428,070214,r,52181.8524333333,26.1301213987648,612.46,0.491303617995697
1430,070214,r,87249.3603333333,43.6902154899015,636.126666666667,0.379515573486687
1432,070214,r,78095.3833333333,39.1063511934569,629.77,0.414154510992483
1434,070214,r,57052.2123333333,28.5689596060758,660.4,0.442284154620953
1435,070214,r,62549.9273333333,31.3219465865465,657.12,0.4642211268512
1436,070214,r,50644.1756666667,25.3601280253714,661.786666666667,0.46480855445036
1438,070214,r,85935.922,43.032509764647,599.17,0.377442556154354
1439,070214,r,36884.2192333333,18.4698143381739,610.5,0.469530638108699
1440,070214,r,60431.2208,30.2610019028543,597.743333333333,0.413201631398565
1445,070314,r,76724.2186666667,38.4197389417459,654.476666666667,0.385452227425065
1447,070314,r,46752.7396666667,23.4114870639292,626.793333333333,0.458282961634493
1450,070414,r,55763.293,27.9235317976965,661.096666666667,0.443823250138434
1451,070414,r,101976.035666667,51.0646147554665,626.793333333333,0.324486840754719
1452,070414,r,103087.589333333,51.6212265064263,615.82,0.338457137055029
1453,070414,r,76319.1643333333,38.2169075279586,672.07,0.389139392440134
1454,070414,r,51585.2116666667,25.8313528626273,647.446666666667,0.45024016098063
1455,070414,r,48481.3756666667,24.2771034885662,661.16,0.46046416435298
1458,070414,r,72160.6526666667,36.1345281255216,635.81,0.404257041259705
